instance,candName,targName,conf,realConf
7 LinReg,105,249,0,0
7 name_name_jac_qgm_3_qgm_3,1002,800,0.0,0
7 name_name_cos_dlm_dc0_dlm_dc0,1002,800,0.0,0
7 name_name_mel,1002,800,0.5726942420005798,0
7 name_name_lev_dist,1002,800,50,0
7 name_name_lev_sim,1002,800,0.15254237288135597,0
7 description_description_jac_qgm_3_qgm_3,1002,800,nan,0
7 description_description_cos_dlm_dc0_dlm_dc0,1002,800,nan,0
7 price_price_exm,1002,800,nan,0
7 price_price_anm,1002,800,nan,0
7 price_price_lev_dist,1002,800,nan,0
7 price_price_lev_sim,1002,800,nan,0
7 DecisionTree,1002,800,0,0
7 SVM,1002,800,0,0
7 RF,1002,800,0,0
7 NB,1002,800,0,0
7 LogReg,1002,800,0,0
7 LinReg,1002,800,0,0
7 name_name_jac_qgm_3_qgm_3,1002,993,0.07142857142857142,0
7 name_name_cos_dlm_dc0_dlm_dc0,1002,993,0.14378912324917464,0
7 name_name_mel,1002,993,0.7482061982154846,0
7 name_name_lev_dist,1002,993,106,0
7 name_name_lev_sim,1002,993,0.237410071942446,0
7 description_description_jac_qgm_3_qgm_3,1002,993,nan,0
7 description_description_cos_dlm_dc0_dlm_dc0,1002,993,nan,0
7 price_price_exm,1002,993,0,0
7 price_price_anm,1002,993,0.820328131252501,0
7 price_price_lev_dist,1002,993,4,0
7 price_price_lev_sim,1002,993,0.33333333333333337,0
7 DecisionTree,1002,993,0,0
7 SVM,1002,993,0,0
7 RF,1002,993,0,0
7 NB,1002,993,0,0
7 LogReg,1002,993,0,0
7 LinReg,1002,993,0,0
7 name_name_jac_qgm_3_qgm_3,1002,67,0.30337078651685395,0.0
7 name_name_cos_dlm_dc0_dlm_dc0,1002,67,0.46614121294129796,0.0
7 name_name_mel,1002,67,0.817834734916687,0.0
7 name_name_lev_dist,1002,67,30,0.0
7 name_name_lev_sim,1002,67,0.4915254237288136,0.0
7 description_description_jac_qgm_3_qgm_3,1002,67,0.11979166666666667,0.0
7 description_description_cos_dlm_dc0_dlm_dc0,1002,67,0.21651914191595784,0.0
7 price_price_exm,1002,67,0,0.0
7 price_price_anm,1002,67,0.47766990291262135,0.0
7 price_price_lev_dist,1002,67,3,0.0
7 price_price_lev_sim,1002,67,0.4,0.0
7 DecisionTree,1002,67,0,0.0
7 SVM,1002,67,0,0.0
7 RF,1002,67,0,0.0
7 NB,1002,67,0,0.0
7 LogReg,1002,67,0,0.0
7 LinReg,1002,67,0,0.0
7 name_name_jac_qgm_3_qgm_3,1002,105,0.5432098765432098,0.0
7 name_name_cos_dlm_dc0_dlm_dc0,1002,105,0.7042028396309279,0.0
7 name_name_mel,1002,105,0.8863208293914795,0.0
7 name_name_lev_dist,1002,105,12,0.0
7 name_name_lev_sim,1002,105,0.8064516129032258,0.0
7 description_description_jac_qgm_3_qgm_3,1002,105,0.030303030303030304,0.0
7 description_description_cos_dlm_dc0_dlm_dc0,1002,105,0.10369516947304255,0.0
7 price_price_exm,1002,105,0,0.0
7 price_price_anm,1002,105,0.4480874316939891,0.0
7 price_price_lev_dist,1002,105,2,0.0
7 price_price_lev_sim,1002,105,0.6,0.0
7 DecisionTree,1002,105,0.0,0.0
7 SVM,1002,105,0.0,0.0
7 RF,1002,105,0.0,0.0
7 NB,1002,105,0.0,0.0
7 LogReg,1002,105,0.0,0.0
7 LinReg,1002,105,0.0,0.0
7 name_name_jac_qgm_3_qgm_3,1002,1002,0.0,0
7 name_name_cos_dlm_dc0_dlm_dc0,1002,1002,0.0,0
7 name_name_mel,1002,1002,0.5648005604743958,0
7 name_name_lev_dist,1002,1002,53,0
7 name_name_lev_sim,1002,1002,0.10169491525423724,0
7 description_description_jac_qgm_3_qgm_3,1002,1002,0.032432432432432434,0
7 description_description_cos_dlm_dc0_dlm_dc0,1002,1002,0.06582683985617241,0
7 price_price_exm,1002,1002,0,0
7 price_price_anm,1002,1002,0.6228005772298033,0
7 price_price_lev_dist,1002,1002,5,0
7 price_price_lev_sim,1002,1002,0.16666666666666663,0
7 DecisionTree,1002,1002,0,0
7 SVM,1002,1002,0,0
7 RF,1002,1002,0,0
7 NB,1002,1002,0,0
7 LogReg,1002,1002,0,0
7 LinReg,1002,1002,0,0
7 name_name_jac_qgm_3_qgm_3,1002,779,0.007518796992481203,0
7 name_name_cos_dlm_dc0_dlm_dc0,1002,779,0.014985583310759375,0
7 name_name_mel,1002,779,0.49757659435272217,0
7 name_name_lev_dist,1002,779,62,0
7 name_name_lev_sim,1002,779,0.16216216216216217,0
7 description_description_jac_qgm_3_qgm_3,1002,779,nan,0
7 description_description_cos_dlm_dc0_dlm_dc0,1002,779,nan,0
7 price_price_exm,1002,779,nan,0
7 price_price_anm,1002,779,nan,0
7 price_price_lev_dist,1002,779,nan,0
7 price_price_lev_sim,1002,779,nan,0
7 DecisionTree,1002,779,0,0
7 SVM,1002,779,0,0
7 RF,1002,779,0,0
7 NB,1002,779,0,0
7 LogReg,1002,779,0,0
7 LinReg,1002,779,0,0
7 name_name_jac_qgm_3_qgm_3,1002,877,0.0,0
7 name_name_cos_dlm_dc0_dlm_dc0,1002,877,0.0,0
7 name_name_mel,1002,877,0.49333077669143677,0
7 name_name_lev_dist,1002,877,49,0
7 name_name_lev_sim,1002,877,0.1694915254237288,0
7 description_description_jac_qgm_3_qgm_3,1002,877,nan,0
7 description_description_cos_dlm_dc0_dlm_dc0,1002,877,nan,0
7 price_price_exm,1002,877,nan,0
7 price_price_anm,1002,877,nan,0
7 price_price_lev_dist,1002,877,nan,0
7 price_price_lev_sim,1002,877,nan,0
7 DecisionTree,1002,877,0,0
7 SVM,1002,877,0,0
7 RF,1002,877,0,0
7 NB,1002,877,0,0
7 LogReg,1002,877,0,0
7 LinReg,1002,877,0,0
7 name_name_jac_qgm_3_qgm_3,1002,655,0.4642857142857143,0.0
7 name_name_cos_dlm_dc0_dlm_dc0,1002,655,0.6341673004752514,0.0
7 name_name_mel,1002,655,0.8600472807884216,0.0
7 name_name_lev_dist,1002,655,13,0.0
7 name_name_lev_sim,1002,655,0.7833333333333333,0.0
7 description_description_jac_qgm_3_qgm_3,1002,655,0.05755395683453238,0.0
7 description_description_cos_dlm_dc0_dlm_dc0,1002,655,0.14980117725462766,0.0
7 price_price_exm,1002,655,0,0.0
7 price_price_anm,1002,655,0.9470731707317073,0.0
7 price_price_lev_dist,1002,655,4,0.0
7 price_price_lev_sim,1002,655,0.33333333333333337,0.0
7 DecisionTree,1002,655,0,0.0
7 SVM,1002,655,0,0.0
7 RF,1002,655,0,0.0
7 NB,1002,655,0,0.0
7 LogReg,1002,655,0,0.0
7 LinReg,1002,655,0,0.0
7 name_name_jac_qgm_3_qgm_3,1002,249,1.0,1.0
7 name_name_cos_dlm_dc0_dlm_dc0,1002,249,1.0,1.0
7 name_name_mel,1002,249,1.0,1.0
7 name_name_lev_dist,1002,249,0.0,1.0
7 name_name_lev_sim,1002,249,1.0,1.0
7 description_description_jac_qgm_3_qgm_3,1002,249,0.030303030303030304,1.0
7 description_description_cos_dlm_dc0_dlm_dc0,1002,249,0.10369516947304255,1.0
7 price_price_exm,1002,249,0,1.0
7 price_price_anm,1002,249,0.6502032520325203,1.0
7 price_price_lev_dist,1002,249,5,1.0
7 price_price_lev_sim,1002,249,0.16666666666666663,1.0
7 DecisionTree,1002,249,0,1.0
7 SVM,1002,249,0,1.0
7 RF,1002,249,0,1.0
7 NB,1002,249,0,1.0
7 LogReg,1002,249,0,1.0
7 LinReg,1002,249,0,1.0
7 name_name_jac_qgm_3_qgm_3,779,800,0.0,0
7 name_name_cos_dlm_dc0_dlm_dc0,779,800,0.0,0
7 name_name_mel,779,800,0.5819624662399292,0
7 name_name_lev_dist,779,800,52,0
7 name_name_lev_sim,779,800,0.1333333333333333,0
7 description_description_jac_qgm_3_qgm_3,779,800,nan,0
7 description_description_cos_dlm_dc0_dlm_dc0,779,800,nan,0
7 price_price_exm,779,800,nan,0
7 price_price_anm,779,800,nan,0
7 price_price_lev_dist,779,800,nan,0
7 price_price_lev_sim,779,800,nan,0
7 DecisionTree,779,800,0,0
7 SVM,779,800,0,0
7 RF,779,800,0,0
7 NB,779,800,0,0
7 LogReg,779,800,0,0
7 LinReg,779,800,0,0
7 name_name_jac_qgm_3_qgm_3,779,993,0.08888888888888889,0
7 name_name_cos_dlm_dc0_dlm_dc0,779,993,0.17553823961645976,0
7 name_name_mel,779,993,0.7436370849609375,0
7 name_name_lev_dist,779,993,107,0
7 name_name_lev_sim,779,993,0.2302158273381295,0
7 description_description_jac_qgm_3_qgm_3,779,993,nan,0
7 description_description_cos_dlm_dc0_dlm_dc0,779,993,nan,0
7 price_price_exm,779,993,nan,0
7 price_price_anm,779,993,nan,0
7 price_price_lev_dist,779,993,nan,0
7 price_price_lev_sim,779,993,nan,0
7 DecisionTree,779,993,0,0
7 SVM,779,993,0,0
7 RF,779,993,0,0
7 NB,779,993,0,0
7 LogReg,779,993,0,0
7 LinReg,779,993,0,0
7 name_name_jac_qgm_3_qgm_3,779,67,0.3764705882352941,0.0
7 name_name_cos_dlm_dc0_dlm_dc0,779,67,0.5479901962005933,0.0
7 name_name_mel,779,67,0.8392767310142517,0.0
7 name_name_lev_dist,779,67,25,0.0
7 name_name_lev_sim,779,67,0.5833333333333333,0.0
7 description_description_jac_qgm_3_qgm_3,779,67,0.21338912133891214,0.0
7 description_description_cos_dlm_dc0_dlm_dc0,779,67,0.3789858033061741,0.0
7 price_price_exm,779,67,nan,0.0
7 price_price_anm,779,67,nan,0.0
7 price_price_lev_dist,779,67,nan,0.0
7 price_price_lev_sim,779,67,nan,0.0
7 DecisionTree,779,67,0,0.0
7 SVM,779,67,0,0.0
7 RF,779,67,0,0.0
7 NB,779,67,0,0.0
7 LogReg,779,67,0,0.0
7 LinReg,779,67,0,0.0
7 name_name_jac_qgm_3_qgm_3,779,105,0.5555555555555556,0.0
7 name_name_cos_dlm_dc0_dlm_dc0,779,105,0.7143757143760715,0.0
7 name_name_mel,779,105,0.8683891296386719,0.0
7 name_name_lev_dist,779,105,13,0.0
7 name_name_lev_sim,779,105,0.7903225806451613,0.0
7 description_description_jac_qgm_3_qgm_3,779,105,0.01932367149758454,0.0
7 description_description_cos_dlm_dc0_dlm_dc0,779,105,0.0818545509070058,0.0
7 price_price_exm,779,105,nan,0.0
7 price_price_anm,779,105,nan,0.0
7 price_price_lev_dist,779,105,nan,0.0
7 price_price_lev_sim,779,105,nan,0.0
7 DecisionTree,779,105,0,0.0
7 SVM,779,105,0,0.0
7 RF,779,105,0,0.0
7 NB,779,105,0,0.0
7 LogReg,779,105,0,0.0
7 LinReg,779,105,0,0.0
7 name_name_jac_qgm_3_qgm_3,779,1002,0.0,0
7 name_name_cos_dlm_dc0_dlm_dc0,779,1002,0.0,0
7 name_name_mel,779,1002,0.5301591753959656,0
7 name_name_lev_dist,779,1002,54,0
7 name_name_lev_sim,779,1002,0.09999999999999998,0
7 description_description_jac_qgm_3_qgm_3,779,1002,0.031007751937984496,0
7 description_description_cos_dlm_dc0_dlm_dc0,779,1002,0.06928289834439719,0
7 price_price_exm,779,1002,nan,0
7 price_price_anm,779,1002,nan,0
7 price_price_lev_dist,779,1002,nan,0
7 price_price_lev_sim,779,1002,nan,0
7 DecisionTree,779,1002,0,0
7 SVM,779,1002,0,0
7 RF,779,1002,0,0
7 NB,779,1002,0,0
7 LogReg,779,1002,0,0
7 LinReg,779,1002,0,0
7 name_name_jac_qgm_3_qgm_3,779,779,0.007462686567164179,0
7 name_name_cos_dlm_dc0_dlm_dc0,779,779,0.014864240558156574,0
7 name_name_mel,779,779,0.490690678358078,0
7 name_name_lev_dist,779,779,63,0
7 name_name_lev_sim,779,779,0.14864864864864868,0
7 description_description_jac_qgm_3_qgm_3,779,779,nan,0
7 description_description_cos_dlm_dc0_dlm_dc0,779,779,nan,0
7 price_price_exm,779,779,nan,0
7 price_price_anm,779,779,nan,0
7 price_price_lev_dist,779,779,nan,0
7 price_price_lev_sim,779,779,nan,0
7 DecisionTree,779,779,0,0
7 SVM,779,779,0,0
7 RF,779,779,0,0
7 NB,779,779,0,0
7 LogReg,779,779,0,0
7 LinReg,779,779,0,0
7 name_name_jac_qgm_3_qgm_3,779,877,0.009900990099009901,0
7 name_name_cos_dlm_dc0_dlm_dc0,779,877,0.02008048322256247,0
7 name_name_mel,779,877,0.4970228672027588,0
7 name_name_lev_dist,779,877,50,0
7 name_name_lev_sim,779,877,0.16666666666666663,0
7 description_description_jac_qgm_3_qgm_3,779,877,nan,0
7 description_description_cos_dlm_dc0_dlm_dc0,779,877,nan,0
7 price_price_exm,779,877,nan,0
7 price_price_anm,779,877,nan,0
7 price_price_lev_dist,779,877,nan,0
7 price_price_lev_sim,779,877,nan,0
7 DecisionTree,779,877,0,0
7 SVM,779,877,0,0
7 RF,779,877,0,0
7 NB,779,877,0,0
7 LogReg,779,877,0,0
7 LinReg,779,877,0,0
7 name_name_jac_qgm_3_qgm_3,779,655,1.0,1.0
7 name_name_cos_dlm_dc0_dlm_dc0,779,655,1.0,1.0
7 name_name_mel,779,655,1.0,1.0
7 name_name_lev_dist,779,655,0.0,1.0
7 name_name_lev_sim,779,655,1.0,1.0
7 description_description_jac_qgm_3_qgm_3,779,655,0.04716981132075472,1.0
7 description_description_cos_dlm_dc0_dlm_dc0,779,655,0.14781194909838624,1.0
7 price_price_exm,779,655,nan,1.0
7 price_price_anm,779,655,nan,1.0
7 price_price_lev_dist,779,655,nan,1.0
7 price_price_lev_sim,779,655,nan,1.0
7 DecisionTree,779,655,0,1.0
7 SVM,779,655,0,1.0
7 RF,779,655,0,1.0
7 NB,779,655,0,1.0
7 LogReg,779,655,0,1.0
7 LinReg,779,655,0,1.0
7 name_name_jac_qgm_3_qgm_3,779,249,0.4642857142857143,0.0
7 name_name_cos_dlm_dc0_dlm_dc0,779,249,0.6341673004752514,0.0
7 name_name_mel,779,249,0.8600472807884216,0.0
7 name_name_lev_dist,779,249,13,0.0
7 name_name_lev_sim,779,249,0.7833333333333333,0.0
7 description_description_jac_qgm_3_qgm_3,779,249,0.01932367149758454,0.0
7 description_description_cos_dlm_dc0_dlm_dc0,779,249,0.0818545509070058,0.0
7 price_price_exm,779,249,nan,0.0
7 price_price_anm,779,249,nan,0.0
7 price_price_lev_dist,779,249,nan,0.0
7 price_price_lev_sim,779,249,nan,0.0
7 DecisionTree,779,249,0,0.0
7 SVM,779,249,0,0.0
7 RF,779,249,0,0.0
7 NB,779,249,0,0.0
7 LogReg,779,249,0,0.0
7 LinReg,779,249,0,0.0
7 name_name_jac_qgm_3_qgm_3,877,800,0.0,0
7 name_name_cos_dlm_dc0_dlm_dc0,877,800,0.0,0
7 name_name_mel,877,800,0.5504449009895325,0
7 name_name_lev_dist,877,800,46,0
7 name_name_lev_sim,877,800,0.1785714285714286,0
7 description_description_jac_qgm_3_qgm_3,877,800,nan,0
7 description_description_cos_dlm_dc0_dlm_dc0,877,800,nan,0
7 price_price_exm,877,800,nan,0
7 price_price_anm,877,800,nan,0
7 price_price_lev_dist,877,800,nan,0
7 price_price_lev_sim,877,800,nan,0
7 DecisionTree,877,800,0,0
7 SVM,877,800,0,0
7 RF,877,800,0,0
7 NB,877,800,0,0
7 LogReg,877,800,0,0
7 LinReg,877,800,0,0
7 name_name_jac_qgm_3_qgm_3,877,993,0.04918032786885246,0
7 name_name_cos_dlm_dc0_dlm_dc0,877,993,0.10208833328090978,0
7 name_name_mel,877,993,0.5839610695838928,0
7 name_name_lev_dist,877,993,113,0
7 name_name_lev_sim,877,993,0.18705035971223016,0
7 description_description_jac_qgm_3_qgm_3,877,993,nan,0
7 description_description_cos_dlm_dc0_dlm_dc0,877,993,nan,0
7 price_price_exm,877,993,nan,0
7 price_price_anm,877,993,nan,0
7 price_price_lev_dist,877,993,nan,0
7 price_price_lev_sim,877,993,nan,0
7 DecisionTree,877,993,0,0
7 SVM,877,993,0,0
7 RF,877,993,0,0
7 NB,877,993,0,0
7 LogReg,877,993,0,0
7 LinReg,877,993,0,0
7 name_name_jac_qgm_3_qgm_3,877,67,0.0,0
7 name_name_cos_dlm_dc0_dlm_dc0,877,67,0.0,0
7 name_name_mel,877,67,0.6160969734191895,0
7 name_name_lev_dist,877,67,48,0
7 name_name_lev_sim,877,67,0.1428571428571429,0
7 description_description_jac_qgm_3_qgm_3,877,67,0.015267175572519083,0
7 description_description_cos_dlm_dc0_dlm_dc0,877,67,0.03583894328601817,0
7 price_price_exm,877,67,nan,0
7 price_price_anm,877,67,nan,0
7 price_price_lev_dist,877,67,nan,0
7 price_price_lev_sim,877,67,nan,0
7 DecisionTree,877,67,0,0
7 SVM,877,67,0,0
7 RF,877,67,0,0
7 NB,877,67,0,0
7 LogReg,877,67,0,0
7 LinReg,877,67,0,0
7 name_name_jac_qgm_3_qgm_3,877,105,0.0,0
7 name_name_cos_dlm_dc0_dlm_dc0,877,105,0.0,0
7 name_name_mel,877,105,0.5910590291023254,0
7 name_name_lev_dist,877,105,50,0
7 name_name_lev_sim,877,105,0.19354838709677424,0
7 description_description_jac_qgm_3_qgm_3,877,105,0.003134796238244514,0
7 description_description_cos_dlm_dc0_dlm_dc0,877,105,0.016448792373994225,0
7 price_price_exm,877,105,nan,0
7 price_price_anm,877,105,nan,0
7 price_price_lev_dist,877,105,nan,0
7 price_price_lev_sim,877,105,nan,0
7 DecisionTree,877,105,0,0
7 SVM,877,105,0,0
7 RF,877,105,0,0
7 NB,877,105,0,0
7 LogReg,877,105,0,0
7 LinReg,877,105,0,0
7 name_name_jac_qgm_3_qgm_3,877,1002,0.017241379310344827,0
7 name_name_cos_dlm_dc0_dlm_dc0,877,1002,0.03390317518104052,0
7 name_name_mel,877,1002,0.6028607487678528,0
7 name_name_lev_dist,877,1002,50,0
7 name_name_lev_sim,877,1002,0.15254237288135597,0
7 description_description_jac_qgm_3_qgm_3,877,1002,0.04456824512534819,0
7 description_description_cos_dlm_dc0_dlm_dc0,877,1002,0.11138000243678564,0
7 price_price_exm,877,1002,nan,0
7 price_price_anm,877,1002,nan,0
7 price_price_lev_dist,877,1002,nan,0
7 price_price_lev_sim,877,1002,nan,0
7 DecisionTree,877,1002,0,0
7 SVM,877,1002,0,0
7 RF,877,1002,0,0
7 NB,877,1002,0,0
7 LogReg,877,1002,0,0
7 LinReg,877,1002,0,0
7 name_name_jac_qgm_3_qgm_3,877,779,0.048,0
7 name_name_cos_dlm_dc0_dlm_dc0,877,779,0.09220953321680174,0
7 name_name_mel,877,779,0.6129467487335205,0
7 name_name_lev_dist,877,779,59,0
7 name_name_lev_sim,877,779,0.20270270270270274,0
7 description_description_jac_qgm_3_qgm_3,877,779,nan,0
7 description_description_cos_dlm_dc0_dlm_dc0,877,779,nan,0
7 price_price_exm,877,779,nan,0
7 price_price_anm,877,779,nan,0
7 price_price_lev_dist,877,779,nan,0
7 price_price_lev_sim,877,779,nan,0
7 DecisionTree,877,779,0,0
7 SVM,877,779,0,0
7 RF,877,779,0,0
7 NB,877,779,0,0
7 LogReg,877,779,0,0
7 LinReg,877,779,0,0
7 name_name_jac_qgm_3_qgm_3,877,877,0.010309278350515464,0
7 name_name_cos_dlm_dc0_dlm_dc0,877,877,0.02076136996343499,0
7 name_name_mel,877,877,0.5478278994560242,0
7 name_name_lev_dist,877,877,43,0
7 name_name_lev_sim,877,877,0.2321428571428571,0
7 description_description_jac_qgm_3_qgm_3,877,877,nan,0
7 description_description_cos_dlm_dc0_dlm_dc0,877,877,nan,0
7 price_price_exm,877,877,nan,0
7 price_price_anm,877,877,nan,0
7 price_price_lev_dist,877,877,nan,0
7 price_price_lev_sim,877,877,nan,0
7 DecisionTree,877,877,0,0
7 SVM,877,877,0,0
7 RF,877,877,0,0
7 NB,877,877,0,0
7 LogReg,877,877,0,0
7 LinReg,877,877,0,0
7 name_name_jac_qgm_3_qgm_3,877,655,0.0,0
7 name_name_cos_dlm_dc0_dlm_dc0,877,655,0.0,0
7 name_name_mel,877,655,0.5661706328392029,0
7 name_name_lev_dist,877,655,49,0
7 name_name_lev_sim,877,655,0.18333333333333335,0
7 description_description_jac_qgm_3_qgm_3,877,655,0.0030303030303030303,0
7 description_description_cos_dlm_dc0_dlm_dc0,877,655,0.011881211413043937,0
7 price_price_exm,877,655,nan,0
7 price_price_anm,877,655,nan,0
7 price_price_lev_dist,877,655,nan,0
7 price_price_lev_sim,877,655,nan,0
7 DecisionTree,877,655,0,0
7 SVM,877,655,0,0
7 RF,877,655,0,0
7 NB,877,655,0,0
7 LogReg,877,655,0,0
7 LinReg,877,655,0,0
7 name_name_jac_qgm_3_qgm_3,877,249,0.0,0
7 name_name_cos_dlm_dc0_dlm_dc0,877,249,0.0,0
7 name_name_mel,877,249,0.5639661550521851,0
7 name_name_lev_dist,877,249,49,0
7 name_name_lev_sim,877,249,0.1694915254237288,0
7 description_description_jac_qgm_3_qgm_3,877,249,0.003134796238244514,0
7 description_description_cos_dlm_dc0_dlm_dc0,877,249,0.016448792373994225,0
7 price_price_exm,877,249,nan,0
7 price_price_anm,877,249,nan,0
7 price_price_lev_dist,877,249,nan,0
7 price_price_lev_sim,877,249,nan,0
7 DecisionTree,877,249,0,0
7 SVM,877,249,0,0
7 RF,877,249,0,0
7 NB,877,249,0,0
7 LogReg,877,249,0,0
7 LinReg,877,249,0,0
7 name_name_jac_qgm_3_qgm_3,655,800,0.021505376344086023,0
7 name_name_cos_dlm_dc0_dlm_dc0,655,800,0.0422200330920749,0
7 name_name_mel,655,800,0.6271748542785645,0
7 name_name_lev_dist,655,800,39,0
7 name_name_lev_sim,655,800,0.20408163265306123,0
7 description_description_jac_qgm_3_qgm_3,655,800,nan,0
7 description_description_cos_dlm_dc0_dlm_dc0,655,800,nan,0
7 price_price_exm,655,800,nan,0
7 price_price_anm,655,800,nan,0
7 price_price_lev_dist,655,800,nan,0
7 price_price_lev_sim,655,800,nan,0
7 DecisionTree,655,800,0,0
7 SVM,655,800,0,0
7 RF,655,800,0,0
7 NB,655,800,0,0
7 LogReg,655,800,0,0
7 LinReg,655,800,0,0
7 name_name_jac_qgm_3_qgm_3,655,993,0.016483516483516484,0
7 name_name_cos_dlm_dc0_dlm_dc0,655,993,0.03628973254686634,0
7 name_name_mel,655,993,0.5386279225349426,0
7 name_name_lev_dist,655,993,115,0
7 name_name_lev_sim,655,993,0.17266187050359716,0
7 description_description_jac_qgm_3_qgm_3,655,993,nan,0
7 description_description_cos_dlm_dc0_dlm_dc0,655,993,nan,0
7 price_price_exm,655,993,0,0
7 price_price_anm,655,993,0.5302120848339336,0
7 price_price_lev_dist,655,993,4,0
7 price_price_lev_sim,655,993,0.33333333333333337,0
7 DecisionTree,655,993,0,0
7 SVM,655,993,0,0
7 RF,655,993,0,0
7 NB,655,993,0,0
7 LogReg,655,993,0,0
7 LinReg,655,993,0,0
7 name_name_jac_qgm_3_qgm_3,655,67,0.019230769230769232,0
7 name_name_cos_dlm_dc0_dlm_dc0,655,67,0.03776274560246805,0
7 name_name_mel,655,67,0.47502970695495605,0
7 name_name_lev_dist,655,67,46,0
7 name_name_lev_sim,655,67,0.13207547169811318,0
7 description_description_jac_qgm_3_qgm_3,655,67,0.039755351681957186,0
7 description_description_cos_dlm_dc0_dlm_dc0,655,67,0.08636205792341041,0
7 price_price_exm,655,67,0,0
7 price_price_anm,655,67,0.3087378640776699,0
7 price_price_lev_dist,655,67,2,0
7 price_price_lev_sim,655,67,0.6,0
7 DecisionTree,655,67,0,0
7 SVM,655,67,0,0
7 RF,655,67,0,0
7 NB,655,67,0,0
7 LogReg,655,67,0,0
7 LinReg,655,67,0,0
7 name_name_jac_qgm_3_qgm_3,655,105,0.0,0
7 name_name_cos_dlm_dc0_dlm_dc0,655,105,0.0,0
7 name_name_mel,655,105,0.508963406085968,0
7 name_name_lev_dist,655,105,49,0
7 name_name_lev_sim,655,105,0.20967741935483875,0
7 description_description_jac_qgm_3_qgm_3,655,105,0.007722007722007722,0
7 description_description_cos_dlm_dc0_dlm_dc0,655,105,0.03658808666323012,0
7 price_price_exm,655,105,0,0
7 price_price_anm,655,105,0.2896174863387978,0
7 price_price_lev_dist,655,105,2,0
7 price_price_lev_sim,655,105,0.6,0
7 DecisionTree,655,105,0,0
7 SVM,655,105,0,0
7 RF,655,105,0,0
7 NB,655,105,0,0
7 LogReg,655,105,0,0
7 LinReg,655,105,0,0
7 name_name_jac_qgm_3_qgm_3,655,1002,0.00909090909090909,0
7 name_name_cos_dlm_dc0_dlm_dc0,655,1002,0.01807753815155468,0
7 name_name_mel,655,1002,0.5927486419677734,0
7 name_name_lev_dist,655,1002,47,0
7 name_name_lev_sim,655,1002,0.2033898305084746,0
7 description_description_jac_qgm_3_qgm_3,655,1002,0.01282051282051282,0
7 description_description_cos_dlm_dc0_dlm_dc0,655,1002,0.03096869582467657,0
7 price_price_exm,655,1002,0,0
7 price_price_anm,655,1002,0.4025418365021899,0
7 price_price_lev_dist,655,1002,5,0
7 price_price_lev_sim,655,1002,0.16666666666666663,0
7 DecisionTree,655,1002,0,0
7 SVM,655,1002,0,0
7 RF,655,1002,0,0
7 NB,655,1002,0,0
7 LogReg,655,1002,0,0
7 LinReg,655,1002,0,0
7 name_name_jac_qgm_3_qgm_3,655,779,0.01639344262295082,0
7 name_name_cos_dlm_dc0_dlm_dc0,655,779,0.03277807748610648,0
7 name_name_mel,655,779,0.6085518598556519,0
7 name_name_lev_dist,655,779,59,0
7 name_name_lev_sim,655,779,0.20270270270270274,0
7 description_description_jac_qgm_3_qgm_3,655,779,nan,0
7 description_description_cos_dlm_dc0_dlm_dc0,655,779,nan,0
7 price_price_exm,655,779,nan,0
7 price_price_anm,655,779,nan,0
7 price_price_lev_dist,655,779,nan,0
7 price_price_lev_sim,655,779,nan,0
7 DecisionTree,655,779,0,0
7 SVM,655,779,0,0
7 RF,655,779,0,0
7 NB,655,779,0,0
7 LogReg,655,779,0,0
7 LinReg,655,779,0,0
7 name_name_jac_qgm_3_qgm_3,655,877,0.0,0
7 name_name_cos_dlm_dc0_dlm_dc0,655,877,0.0,0
7 name_name_mel,655,877,0.5611155033111572,0
7 name_name_lev_dist,655,877,40,0
7 name_name_lev_sim,655,877,0.18367346938775508,0
7 description_description_jac_qgm_3_qgm_3,655,877,nan,0
7 description_description_cos_dlm_dc0_dlm_dc0,655,877,nan,0
7 price_price_exm,655,877,nan,0
7 price_price_anm,655,877,nan,0
7 price_price_lev_dist,655,877,nan,0
7 price_price_lev_sim,655,877,nan,0
7 DecisionTree,655,877,0,0
7 SVM,655,877,0,0
7 RF,655,877,0,0
7 NB,655,877,0,0
7 LogReg,655,877,0,0
7 LinReg,655,877,0,0
7 name_name_jac_qgm_3_qgm_3,655,655,0.0,0
7 name_name_cos_dlm_dc0_dlm_dc0,655,655,0.0,0
7 name_name_mel,655,655,0.4910430908203125,0
7 name_name_lev_dist,655,655,48,0
7 name_name_lev_sim,655,655,0.19999999999999996,0
7 description_description_jac_qgm_3_qgm_3,655,655,0.011152416356877323,0
7 description_description_cos_dlm_dc0_dlm_dc0,655,655,0.03964219223156112,0
7 price_price_exm,655,655,0,0
7 price_price_anm,655,655,0.6824620139067732,0
